regionID,constellationID,solarSystemID,solarSystemName,x,y,z,xMin,xMax,yMin,yMax,zMin,zMax,luminosity,border,fringe,corridor,hub,international,regional,constellation,security,factionID,radius,sunTypeID,securityClass
10000009,20000120,30000815,ROJ-B0,1.95482E+17,-2.80965E+15,-1.52221E+17,1.95478E+17,1.95483E+17,-2.80968E+15,-2.80921E+15,1.52221E+17,1.52222E+17,0.08148,0,0,0,1,0,0,0,-0.190917,None,2.28049E+12,3798,F
10000009,20000120,30000816,DFH-V5,1.99075E+17,-9.97859E+15,-1.60128E+17,1.99074E+17,1.99075E+17,-9.97868E+15,-9.97854E+15,1.60122E+17,1.60132E+17,0.1934,0,0,1,0,0,0,0,-0.323203,None,4.90707E+12,3798,F1
10000009,20000120,30000817,B-II34,1.94374E+17,1.08598E+16,-1.4638E+17,1.94373E+17,1.94377E+17,1.08597E+16,1.086E+16,1.46379E+17,1.46382E+17,0.02331,0,1,0,0,0,0,0,-0.086446,None,1.54618E+12,7,F
10000009,20000120,30000818,4LB-EL,1.93631E+17,-7.24169E+15,-1.7225E+17,1.9363E+17,1.93631E+17,-7.24171E+15,-7.24167E+15,1.72248E+17,1.72251E+17,0.1163,0,0,0,1,0,0,0,-0.388096,None,1.4125E+12,3802,F2
10000009,20000120,30000819,UDE-FX,1.92176E+17,-8.91727E+15,-1.76232E+17,1.92175E+17,1.92179E+17,-8.91728E+15,-8.91711E+15,1.76232E+17,1.76233E+17,0.07906,0,0,1,0,0,0,0,-0.410514,None,1.75314E+12,3798,F2
10000009,20000120,30000820,5IH-GL,2.01413E+17,-1.57702E+16,-1.733E+17,2.01412E+17,2.01416E+17,-1.57703E+16,-1.57699E+16,1.73295E+17,1.73302E+17,0.7906,0,0,0,1,0,0,0,-0.509245,None,3.36366E+12,3801,F3
10000009,20000120,30000821,C1G-XC,2.08723E+17,-1.83239E+16,-1.71527E+17,2.08722E+17,2.08726E+17,-1.83239E+16,-1.83239E+16,1.71525E+17,1.71529E+17,0.1549,0,0,0,1,0,0,0,-0.564037,None,1.64139E+12,6,F4
10000009,20000120,30000822,04-EHC,2.01886E+17,-1.54863E+16,-1.78115E+17,2.01886E+17,2.01887E+17,-1.54863E+16,-1.54861E+16,1.78113E+17,1.78115E+17,0.03446,0,1,0,0,0,0,0,-0.560405,None,1.13946E+12,3798,F4
10000009,20000120,30000823,3-0FYP,2.15894E+17,-2.94827E+16,-1.69821E+17,2.15892E+17,2.15897E+17,-2.94833E+16,-2.94823E+16,1.6982E+17,1.69821E+17,0.5429,1,0,1,0,0,1,0,-0.491812,None,2.41112E+12,10,F3
10000009,20000121,30000824,N-O53U,1.78475E+17,-2.88203E+16,-1.58237E+17,1.78472E+17,1.78477E+17,-2.88203E+16,-2.88201E+16,1.58235E+17,1.58237E+17,0.116,1,0,1,0,0,0,0,-0.425858,None,2.73328E+12,3802,F2
10000009,20000121,30000825,HZ-O18,1.85293E+17,-3.28612E+16,-1.60132E+17,1.85293E+17,1.85295E+17,-3.28612E+16,-3.2861E+16,1.60132E+17,1.60132E+17,0.03768,0,0,1,0,0,0,0,-0.42006,None,6.93832E+11,3799,F2
10000009,20000121,30000826,D-P1EH,1.77677E+17,-3.82852E+16,-1.68688E+17,1.77675E+17,1.77681E+17,-3.82855E+16,-3.82851E+16,1.68688E+17,1.68689E+17,1.122,0,0,1,0,0,0,0,-0.537587,None,2.66624E+12,3803,F3
10000009,20000121,30000827,74L2-U,1.79922E+17,-3.98261E+16,-1.77302E+17,1.7992E+17,1.79924E+17,-3.98263E+16,-3.98256E+16,1.77301E+17,1.77304E+17,0.01468,0,0,1,0,0,0,0,-0.529933,None,2.01423E+12,3800,F3
10000009,20000121,30000828,HL-VZX,1.88691E+17,-3.61612E+16,-1.83963E+17,1.88691E+17,1.88692E+17,-3.61612E+16,-3.61611E+16,1.83962E+17,1.83964E+17,0.04671,0,0,0,1,0,0,0,-0.49573,None,8.74496E+11,3802,F3
10000009,20000121,30000829,38NZ-1,2.02086E+17,-3.12405E+16,-1.86059E+17,2.0208E+17,2.02093E+17,-3.12419E+16,-3.12394E+16,1.86055E+17,1.86067E+17,7.192,1,0,0,1,0,0,0,-0.535452,None,6.65949E+12,3803,F3
10000009,20000121,30000830,W-MF6J,1.98503E+17,-2.76297E+16,-1.81931E+17,1.985E+17,1.98505E+17,-2.76297E+16,-2.76296E+16,1.81931E+17,1.81932E+17,0.5967,0,0,1,0,0,0,0,-0.51351,None,2.77991E+12,10,F3
10000009,20000122,30000831,O-9G5Y,1.60019E+17,4.18216E+16,-1.10683E+17,1.60019E+17,1.60022E+17,4.18214E+16,4.18217E+16,1.10682E+17,1.10684E+17,0.1495,1,0,0,1,0,0,0,-0.520979,None,1.55395E+12,6,F3
10000009,20000122,30000832,27-HP0,1.63122E+17,4.92456E+16,-1.06164E+17,1.63121E+17,1.63123E+17,4.92456E+16,4.92456E+16,1.06162E+17,1.06164E+17,0.1572,0,0,1,0,0,0,0,-0.64074,None,1.07137E+12,9,F4
10000009,20000122,30000833,X1-IZ0,1.71172E+17,5.35115E+16,-1.02863E+17,1.71172E+17,1.71173E+17,5.35114E+16,5.35115E+16,1.02862E+17,1.02869E+17,1.349,0,1,0,0,0,0,0,-0.590191,None,3.27009E+12,10,F4
10000009,20000122,30000834,RZ-TI6,1.6039E+17,4.28521E+16,-1.0085E+17,1.6039E+17,1.60393E+17,4.28521E+16,4.28524E+16,1.00846E+17,1.0085E+17,0.03673,0,0,1,0,0,0,0,-0.76595,None,2.33956E+12,3800,F6
10000009,20000122,30000835,FX4L-2,1.62594E+17,4.02632E+16,-9.78202E+16,1.62592E+17,1.62594E+17,4.02629E+16,4.02633E+16,9.782E+16,9.78272E+16,2.896,0,0,1,0,0,0,0,-0.755701,None,3.6219E+12,3803,F6
10000009,20000122,30000836,1ZF-PJ,1.61622E+17,4.30281E+16,-9.21048E+16,1.61621E+17,1.61624E+17,4.3028E+16,4.30281E+16,9.21038E+16,9.21063E+16,0.03434,0,0,1,0,0,0,0,-0.862302,None,1.70299E+12,3798,F7
10000009,20000122,30000837,HFC-AQ,1.60182E+17,5.14345E+16,-8.605E+16,1.60181E+17,1.60182E+17,5.14344E+16,5.14346E+16,8.60493E+16,8.6052E+16,0.0163,1,0,1,0,0,0,0,-0.929293,None,1.38275E+12,3800,F7
10000009,20000123,30000838,0-6VZ5,1.48524E+17,-3.24875E+16,-1.83176E+17,1.48521E+17,1.48533E+17,-3.24879E+16,-3.24874E+16,1.83172E+17,1.83178E+17,1.817,1,0,1,0,0,1,0,-0.499157,None,5.82837E+12,3799,F3
10000009,20000123,30000839,GB-6X5,1.44466E+17,-4.42388E+16,-1.93902E+17,1.44465E+17,1.4447E+17,-4.42394E+16,-4.42385E+16,1.93896E+17,1.93906E+17,0.1413,1,0,0,1,0,1,0,-0.524654,None,5.37035E+12,7,F3
10000009,20000123,30000840,7EX-14,1.47849E+17,-4.94032E+16,-1.96546E+17,1.47846E+17,1.47849E+17,-4.94033E+16,-4.94027E+16,1.96545E+17,1.96548E+17,0.3916,0,0,1,0,0,0,0,-0.557444,None,1.67761E+12,6,F4
10000009,20000123,30000841,N7-KGJ,1.60776E+17,-4.43762E+16,-1.91243E+17,1.60774E+17,1.60779E+17,-4.43764E+16,-4.4376E+16,1.91242E+17,1.91244E+17,0.08359,0,0,1,0,0,0,0,-0.593702,None,2.48745E+12,3798,F4
10000009,20000123,30000842,VD-8QY,1.66843E+17,-3.2606E+16,-2.01464E+17,1.66843E+17,1.66846E+17,-3.26061E+16,-3.2606E+16,2.01464E+17,2.01465E+17,0.1422,0,0,1,0,0,0,0,-0.560621,None,1.31252E+12,3801,F4
10000009,20000123,30000843,J-ZYSZ,1.76401E+17,-2.35953E+16,-2.01648E+17,1.764E+17,1.76403E+17,-2.35954E+16,-2.35952E+16,2.01648E+17,2.01652E+17,0.05051,0,0,1,0,0,0,0,-0.512559,None,1.99704E+12,7,F3
10000009,20000123,30000844,5C-RPA,1.82575E+17,-2.19288E+16,-1.98464E+17,1.82575E+17,1.82577E+17,-2.19289E+16,-2.19285E+16,1.98463E+17,1.98466E+17,0.03065,1,0,0,1,0,1,0,-0.497942,None,1.45379E+12,3798,F3
10000009,20000123,30000845,CR2-PQ,1.8522E+17,-2.5604E+16,-1.92842E+17,1.85219E+17,1.85221E+17,-2.56041E+16,-2.56038E+16,1.92841E+17,1.92842E+17,0.01098,1,0,1,0,0,0,0,-0.499372,None,9.67096E+11,8,F3
10000010,20000124,30000846,E-OGL4,-1.35022E+17,9.1302E+16,2.03093E+17,-1.35026E+17,-1.35022E+17,9.1302E+16,9.1302E+16,-2.03094E+17,-2.03091E+17,0.5594,1,0,1,0,0,0,0,-0.28556,None,2.03793E+12,3797,H1
10000010,20000124,30000847,J-GAMP,-1.44067E+17,8.9043E+16,1.99925E+17,-1.44067E+17,-1.44065E+17,8.9043E+16,8.9043E+16,-1.99926E+17,-1.99924E+17,0.02731,0,0,1,0,0,0,0,-0.242294,None,1.29532E+12,8,H
10000010,20000124,30000848,M-OEE8,-1.47599E+17,7.97887E+16,2.00633E+17,-1.47601E+17,-1.47593E+17,7.97884E+16,7.97894E+16,-2.00634E+17,-2.0063E+17,0.6582,0,0,0,1,0,0,0,-0.218329,None,4.14529E+12,3799,H
10000010,20000124,30000849,V0DF-2,-1.54976E+17,8.29854E+16,2.01495E+17,-1.54977E+17,-1.5497E+17,8.29853E+16,8.29867E+16,-2.01499E+17,-2.01491E+17,4.334,0,0,0,1,0,0,0,-0.209449,None,4.39919E+12,3796,H
10000010,20000124,30000850,FY0W-N,-1.57804E+17,7.73419E+16,1.99824E+17,-1.57805E+17,-1.57803E+17,7.73418E+16,7.73421E+16,-1.99825E+17,-1.99822E+17,0.4381,0,0,0,1,0,0,0,-0.193451,None,1.48295E+12,3797,H
10000010,20000124,30000851,MJI3-8,-1.62861E+17,7.96817E+16,1.96536E+17,-1.62864E+17,-1.6286E+17,7.96814E+16,7.96817E+16,-1.96536E+17,-1.96536E+17,0.6963,0,1,0,0,0,0,0,-0.204502,None,1.76533E+12,3799,H
10000010,20000125,30000852,A-DDGY,-1.59856E+17,9.94936E+16,2.25138E+17,-1.5986E+17,-1.59856E+17,9.94935E+16,9.94942E+16,-2.25141E+17,-2.25138E+17,0.05245,0,1,0,0,0,0,0,-0.206354,None,1.9925E+12,7,H
10000010,20000125,30000853,F-RT6Q,-1.49192E+17,1.04871E+17,2.22503E+17,-1.49193E+17,-1.4919E+17,1.04871E+17,1.04871E+17,-2.22508E+17,-2.22501E+17,0.5324,1,0,0,1,0,0,0,-0.249859,None,3.07136E+12,3797,H
10000010,20000125,30000854,B-S42H,-1.55841E+17,1.02425E+17,2.21259E+17,-1.55841E+17,-1.55837E+17,1.02424E+17,1.02425E+17,-2.21261E+17,-2.21259E+17,0.245,1,0,0,1,0,0,0,-0.223198,None,2.39965E+12,3802,H
10000010,20000125,30000855,NL6V-7,-1.49033E+17,9.9542E+16,2.39269E+17,-1.49038E+17,-1.4903E+17,9.9542E+16,9.95422E+16,-2.39275E+17,-2.39269E+17,1.463,0,0,1,0,0,0,0,-0.255748,None,3.84124E+12,3799,H1
10000010,20000125,30000856,F-749O,-1.52118E+17,1.04432E+17,2.28073E+17,-1.52121E+17,-1.52118E+17,1.04432E+17,1.04432E+17,-2.28074E+17,-2.2807E+17,0.7796,0,0,0,1,0,0,0,-0.236519,None,2.08263E+12,3801,H
10000010,20000125,30000857,0-YMBJ,-1.71221E+17,1.08174E+17,2.35485E+17,-1.71224E+17,-1.71218E+17,1.08173E+17,1.08174E+17,-2.35489E+17,-2.35484E+17,0.04888,1,0,1,0,0,1,0,-0.158999,None,3.15852E+12,7,H
10000010,20000125,30000858,UMI-KK,-1.654E+17,1.07878E+17,2.37638E+17,-1.65404E+17,-1.65399E+17,1.07878E+17,1.07878E+17,-2.37642E+17,-2.37637E+17,0.6964,1,0,0,1,0,1,0,-0.169479,None,2.73971E+12,3799,H
10000010,20000125,30000859,GKP-YT,-1.61132E+17,9.49211E+16,2.15607E+17,-1.61137E+17,-1.61132E+17,9.49205E+16,9.49211E+16,-2.15608E+17,-2.15603E+17,0.3436,0,0,1,0,0,0,0,-0.210674,None,2.76996E+12,6,H
10000010,20000125,30000860,AW1-2I,-1.55579E+17,1.07539E+17,2.32578E+17,-1.55581E+17,-1.55572E+17,1.07538E+17,1.07539E+17,-2.32581E+17,-2.32575E+17,1.635,0,0,0,1,0,0,0,-0.215425,None,4.60702E+12,3799,H
10000010,20000126,30000861,15W-GC,-1.3177E+17,1.0663E+17,2.10783E+17,-1.31774E+17,-1.3177E+17,1.0663E+17,1.0663E+17,-2.10783E+17,-2.10781E+17,0.01133,1,0,0,1,0,0,0,-0.322977,None,1.80955E+12,3800,H1
10000010,20000126,30000862,N-FK87,-1.46921E+17,1.01584E+17,2.23313E+17,-1.46921E+17,-1.4692E+17,1.01584E+17,1.01584E+17,-2.23313E+17,-2.2331E+17,0.01738,1,0,1,0,0,0,0,-0.264217,None,1.3819E+12,3800,H1
10000010,20000126,30000863,C2X-M5,-1.24741E+17,1.03054E+17,2.10558E+17,-1.24743E+17,-1.24739E+17,1.03054E+17,1.03054E+17,-2.10558E+17,-2.10555E+17,0.01708,0,0,1,0,0,0,0,-0.373977,None,1.65811E+12,3800,H2
10000010,20000126,30000864,MSHD-4,-1.1703E+17,1.02222E+17,2.12101E+17,-1.17031E+17,-1.17028E+17,1.02222E+17,1.02223E+17,-2.12102E+17,-2.12101E+17,0.01476,1,0,0,1,0,1,0,-0.44074,None,1.35739E+12,3800,H2
10000010,20000126,30000865,H-W9TY,-1.20307E+17,1.01394E+17,2.212E+17,-1.2031E+17,-1.20305E+17,1.01394E+17,1.01395E+17,-2.21201E+17,-2.212E+17,0.05498,1,0,1,0,0,0,0,-0.460155,None,2.79635E+12,7,H3
10000010,20000126,30000866,PNDN-V,-1.38512E+17,1.03352E+17,2.20261E+17,-1.38514E+17,-1.3851E+17,1.03352E+17,1.03353E+17,-2.20262E+17,-2.20252E+17,2.164,1,0,0,1,0,0,0,-0.310737,None,4.90847E+12,3801,H1
10000010,20000127,30000867,D7-ZAC,-1.12951E+17,1.03384E+17,2.20708E+17,-1.12951E+17,-1.12949E+17,1.03383E+17,1.03384E+17,-2.2071E+17,-2.20708E+17,0.02149,1,0,0,1,0,0,0,-0.520236,None,1.12194E+12,7,H3
10000010,20000127,30000868,SH1-6P,-1.06006E+17,1.08718E+17,2.19662E+17,-1.0601E+17,-1.06006E+17,1.08718E+17,1.08718E+17,-2.19663E+17,-2.19659E+17,1.897,0,0,0,1,0,0,0,-0.565614,None,2.01922E+12,3796,H4
10000010,20000127,30000869,TRKN-L,-9.59477E+16,1.01402E+17,2.23239E+17,-9.59499E+16,-9.59462E+16,1.01402E+17,1.01402E+17,-2.23242E+17,-2.23233E+17,0.7332,0,0,1,0,0,0,0,-0.678992,None,4.63125E+12,3799,H5
10000010,20000127,30000870,O-0ERG,-9.25061E+16,9.71247E+16,2.30279E+17,-9.25078E+16,-9.25047E+16,9.71245E+16,9.71248E+16,-2.30282E+17,-2.30278E+17,0.2216,0,0,0,1,0,0,0,-0.726712,None,1.9603E+12,3797,H5
10000010,20000127,30000871,WH-JCA,-8.40045E+16,8.58736E+16,2.30319E+17,-8.40073E+16,-8.4001E+16,8.58732E+16,8.58738E+16,-2.30323E+17,-2.30318E+17,0.1854,1,0,0,1,0,1,0,-0.728917,None,3.14597E+12,8,H5
10000010,20000127,30000872,Q-CAB2,-8.25669E+16,9.4862E+16,2.42359E+17,-8.25678E+16,-8.25587E+16,9.48609E+16,9.48621E+16,-2.42359E+17,-2.4235E+17,2.599,1,0,1,0,0,1,0,-0.775645,None,4.56407E+12,6,H6
10000010,20000128,30000873,PBD-0G,-1.50834E+17,1.14718E+17,2.09973E+17,-1.50837E+17,-1.5083E+17,1.14718E+17,1.14718E+17,-2.09975E+17,-2.09967E+17,0.5375,0,1,0,0,0,0,0,-0.230438,None,3.66663E+12,3797,H
10000010,20000128,30000874,L-1HKR,-1.44318E+17,1.06363E+17,2.07948E+17,-1.44319E+17,-1.44315E+17,1.06362E+17,1.06363E+17,-2.07949E+17,-2.07944E+17,0.9826,0,1,0,0,0,0,0,-0.254723,None,2.51765E+12,9,H1
10000010,20000128,30000875,9GI-FB,-1.41957E+17,1.12057E+17,2.12662E+17,-1.41958E+17,-1.41956E+17,1.12057E+17,1.12057E+17,-2.12665E+17,-2.12662E+17,0.02738,0,0,0,1,0,0,0,-0.264238,None,1.49824E+12,8,H1
10000010,20000128,30000876,3G-LHB,-1.51344E+17,1.22914E+17,2.34047E+17,-1.51356E+17,-1.51344E+17,1.22914E+17,1.22916E+17,-2.34049E+17,-2.34038E+17,4.659,0,0,1,0,0,0,0,-0.208766,None,6.13052E+12,3802,H
10000010,20000128,30000877,DBT-GB,-1.48529E+17,1.11183E+17,2.21042E+17,-1.48529E+17,-1.48528E+17,1.11183E+17,1.11183E+17,-2.21048E+17,-2.2104E+17,0.1287,1,0,0,1,0,0,0,-0.245724,None,4.31297E+12,7,H
10000010,20000128,30000878,U-W3WS,-1.58162E+17,1.31155E+17,2.36425E+17,-1.58164E+17,-1.58161E+17,1.31155E+17,1.31155E+17,-2.36427E+17,-2.36424E+17,0.2619,0,1,0,0,0,0,0,-0.159317,None,1.77396E+12,3799,H
10000010,20000129,30000879,DL1C-E,-1.7449E+17,9.43128E+16,2.44291E+17,-1.74491E+17,-1.74489E+17,9.43128E+16,9.43129E+16,-2.44291E+17,-2.44287E+17,0.1889,1,0,0,1,0,0,0,-0.129866,None,2.04286E+12,3797,H
10000010,20000129,30000880,YLS8-J,-1.77196E+17,7.99106E+16,2.42936E+17,-1.77196E+17,-1.77192E+17,7.991E+16,7.99107E+16,-2.42936E+17,-2.42933E+17,0.5049,0,0,0,1,0,0,0,-0.10925,None,2.21204E+12,3803,H
10000010,20000129,30000881,2ISU-Y,-1.78352E+17,9.3451E+16,2.41722E+17,-1.78353E+17,-1.7835E+17,9.34509E+16,9.34512E+16,-2.41725E+17,-2.41718E+17,0.05207,0,1,0,0,0,0,0,-0.126363,None,3.41583E+12,7,H
10000010,20000129,30000882,X-CFN6,-1.83184E+17,8.03182E+16,2.49218E+17,-1.83187E+17,-1.83181E+17,8.0318E+16,8.03184E+16,-2.49219E+17,-2.49217E+17,0.0788,0,0,1,0,0,0,0,-0.095833,None,2.8221E+12,3798,H
10000010,20000129,30000883,9SL-K9,-1.89325E+17,7.97626E+16,2.49498E+17,-1.89329E+17,-1.89321E+17,7.97618E+16,7.97632E+16,-2.49502E+17,-2.49495E+17,2.699,0,0,1,0,0,0,0,-0.096309,None,4.41004E+12,9,H
10000010,20000129,30000884,Y-PZHM,-1.89813E+17,7.60299E+16,2.55681E+17,-1.89813E+17,-1.89809E+17,7.60299E+16,7.60306E+16,-2.55683E+17,-2.55678E+17,0.01085,0,1,0,0,0,0,0,-0.092418,None,2.22011E+12,3800,H
10000010,20000129,30000885,OY-UZ1,-1.7046E+17,8.1718E+16,2.42627E+17,-1.70465E+17,-1.70459E+17,8.17177E+16,8.1718E+16,-2.42628E+17,-2.42624E+17,0.5174,0,1,0,0,0,0,0,-0.130408,None,3.08667E+12,3797,H
10000010,20000130,30000886,S8-NSQ,-1.71347E+17,1.13971E+17,2.21012E+17,-1.71349E+17,-1.71347E+17,1.13971E+17,1.13971E+17,-2.21012E+17,-2.21009E+17,1.039,1,0,1,0,0,0,0,-0.204552,None,1.48961E+12,9,H
10000010,20000130,30000887,GIH-ZG,-1.81279E+17,1.09177E+17,2.17624E+17,-1.81279E+17,-1.81274E+17,1.09176E+17,1.09177E+17,-2.17624E+17,-2.17621E+17,0.8162,0,0,0,1,0,0,0,-0.241196,None,2.35816E+12,3801,H
10000010,20000130,30000888,V7-FB4,-1.85422E+17,1.21956E+17,2.18525E+17,-1.85424E+17,-1.8542E+17,1.21956E+17,1.21956E+17,-2.1853E+17,-2.18524E+17,0.5285,0,0,1,0,0,0,0,-0.249247,None,2.71407E+12,3797,H
10000010,20000130,30000889,XD-TOV,-1.81387E+17,1.13064E+17,2.1414E+17,-1.81389E+17,-1.81387E+17,1.13064E+17,1.13064E+17,-2.14141E+17,-2.14136E+17,0.8403,0,0,0,1,0,0,0,-0.268366,None,2.39472E+12,6,H1
10000010,20000130,30000890,K-6SNI,-1.76722E+17,1.16687E+17,2.10539E+17,-1.76724E+17,-1.76722E+17,1.16687E+17,1.16688E+17,-2.10539E+17,-2.10535E+17,0.01545,0,0,0,1,0,0,0,-0.272433,None,1.85857E+12,3800,H1
10000010,20000130,30000891,L-VXTK,-1.76634E+17,1.0868E+17,2.10586E+17,-1.76635E+17,-1.76632E+17,1.0868E+17,1.0868E+17,-2.10588E+17,-2.10585E+17,0.03497,0,0,0,1,0,0,0,-0.267787,None,1.5592E+12,3798,H1
10000010,20000130,30000892,C8VC-S,-1.79766E+17,9.95244E+16,2.08666E+17,-1.79767E+17,-1.79765E+17,9.95242E+16,9.95245E+16,-2.08668E+17,-2.08665E+17,0.08594,0,1,0,0,0,0,0,-0.272806,None,1.28365E+12,3797,H1
10000010,20000130,30000893,W-UQA5,-1.76287E+17,1.17599E+17,2.05309E+17,-1.76288E+17,-1.76284E+17,1.17599E+17,1.17599E+17,-2.0531E+17,-2.05306E+17,0.09184,0,1,0,0,0,0,0,-0.302784,None,2.06051E+12,3802,H1
10000010,20000131,30000894,W6VP-Y,-7.35476E+16,8.92522E+16,2.31992E+17,-7.35502E+16,-7.35428E+16,8.9252E+16,8.92526E+16,-2.31994E+17,-2.31988E+17,0.437,1,0,1,0,0,0,0,-0.776605,None,3.70974E+12,3797,H6
10000010,20000131,30000895,IMK-K1,-5.97563E+16,9.01779E+16,2.30701E+17,-5.97566E+16,-5.97536E+16,9.01779E+16,9.0178E+16,-2.30702E+17,-2.30701E+17,0.01399,0,0,1,0,0,0,0,-0.77638,None,1.52805E+12,3800,H6
10000010,20000131,30000896,NJ4X-S,-6.29654E+16,8.37169E+16,2.41897E+17,-6.29707E+16,-6.29652E+16,8.37169E+16,8.37172E+16,-2.419E+17,-2.41895E+17,0.1459,1,0,0,1,0,1,0,-0.721263,None,2.91267E+12,7,H5
10000010,20000131,30000897,F-G7BO,-5.4459E+16,7.33111E+16,2.35977E+17,-5.44597E+16,-5.4458E+16,7.33111E+16,7.33113E+16,-2.35979E+17,-2.35976E+17,0.1399,0,0,1,0,0,0,0,-0.593187,None,1.38999E+12,6,H4
10000010,20000131,30000898,2CG-5V,-5.05699E+16,7.78327E+16,2.32749E+17,-5.05718E+16,-5.05697E+16,7.78327E+16,7.78329E+16,-2.3275E+17,-2.32748E+17,0.2347,0,0,1,0,0,0,0,-0.612726,None,1.04279E+12,10,H4
10000010,20000131,30000899,QFF-O6,-4.66351E+16,7.33519E+16,2.33834E+17,-4.66368E+16,-4.66304E+16,7.33517E+16,7.33524E+16,-2.33837E+17,-2.3383E+17,0.8131,1,0,1,0,0,1,0,-0.538433,None,3.38548E+12,3801,H3
10000011,20000132,30000900,NIH-02,3.01027E+16,1.11162E+16,-6.6075E+16,3.00997E+16,3.01033E+16,1.1116E+16,1.11162E+16,6.60736E+16,6.608E+16,3.395,1,0,0,1,0,0,0,-0.044546,500015,3.15629E+12,10,I
10000011,20000132,30000901,JPL-RA,8.12319E+15,6.1396E+15,-7.57956E+16,8.12309E+15,8.12605E+15,6.13931E+15,6.13961E+15,7.57909E+16,7.57968E+16,0.01051,1,0,1,0,0,0,0,-0.099357,500015,2.9566E+12,3800,I
10000011,20000132,30000902,NK-7XO,1.93773E+16,2.48394E+15,-8.20363E+16,1.93759E+16,1.93809E+16,2.48392E+15,2.48397E+15,8.20319E+16,8.20373E+16,1.397,0,0,1,0,0,0,0,-0.018441,500015,2.72202E+12,3797,I
10000011,20000132,30000903,E02-IK,2.71209E+16,1.40059E+16,-7.73166E+16,2.7119E+16,2.71269E+16,1.40049E+16,1.40063E+16,7.73127E+16,7.73192E+16,0.363,1,0,0,1,0,0,0,-0.060932,500015,3.95735E+12,6,I
10000011,20000132,30000904,N-DQ0D,3.25947E+16,2.10603E+16,-6.58831E+16,3.25943E+16,3.25964E+16,2.106E+16,2.10604E+16,6.58829E+16,6.58839E+16,0.01648,1,0,0,1,0,0,0,-0.067485,500015,1.05572E+12,3800,I
10000011,20000132,30000905,M-MD3B,1.82306E+16,8.48496E+15,-6.91489E+16,1.82273E+16,1.82317E+16,8.48481E+15,8.48541E+15,6.9147E+16,6.91512E+16,0.2176,0,0,1,0,0,0,0,-0.119346,500015,2.17064E+12,3797,I
10000011,20000133,30000906,FVXK-D,7.12063E+16,3.73016E+16,-8.39864E+16,7.12063E+16,7.12134E+16,3.73016E+16,3.73026E+16,8.39828E+16,8.39864E+16,0.5179,1,0,1,0,0,0,0,-0.382929,500015,3.56111E+12,3798,I2
10000011,20000133,30000907,6EG7-R,5.97658E+16,2.56391E+16,-9.48313E+16,5.97641E+16,5.97658E+16,2.56391E+16,2.56392E+16,9.48285E+16,9.48315E+16,0.01476,1,0,0,1,0,0,0,-0.705343,500015,1.52261E+12,3800,I5
10000011,20000133,30000908,56D-TC,6.36911E+16,3.23778E+16,-9.20443E+16,6.36905E+16,6.36914E+16,3.23778E+16,3.23779E+16,9.20431E+16,9.20447E+16,0.01347,1,0,0,1,0,0,0,-0.698971,500015,8.30378E+11,3798,I5
10000011,20000133,30000909,2X7Z-L,6.63994E+16,2.77397E+16,-8.93463E+16,6.6399E+16,6.64011E+16,2.77394E+16,2.77398E+16,8.93389E+16,8.93493E+16,2.722,0,0,0,1,0,0,0,-0.554088,500015,5.17241E+12,9,I4
10000011,20000133,30000910,8DL-CP,5.87775E+16,3.12928E+16,-9.84391E+16,5.87754E+16,5.87781E+16,3.12926E+16,3.12929E+16,9.8439E+16,9.84409E+16,0.03228,0,0,0,1,0,0,0,-0.83872,500015,1.32272E+12,3798,I6
10000011,20000133,30000911,UMDQ-6,5.49916E+16,3.42163E+16,-9.83265E+16,5.4991E+16,5.49916E+16,3.42162E+16,3.42163E+16,9.83262E+16,9.83287E+16,0.07255,0,1,0,0,0,0,0,-0.871405,500015,1.27647E+12,8,I7
10000011,20000134,30000912,504Z-V,3.34549E+16,1.24043E+16,-1.04543E+17,3.34539E+16,3.34585E+16,1.24038E+16,1.24045E+16,1.04541E+17,1.04548E+17,0.4215,1,0,0,1,0,0,0,-0.090319,500015,3.5461E+12,6,I
10000011,20000134,30000913,F8K-WQ,2.36934E+16,1.00931E+16,-9.93914E+16,2.36925E+16,2.36952E+16,1.0093E+16,1.00931E+16,9.93895E+16,9.93929E+16,0.2221,1,0,0,1,0,0,0,-0.022898,500015,1.71787E+12,10,I
10000011,20000134,30000914,AB-FZE,3.35893E+16,1.476E+16,-1.05865E+17,3.35843E+16,3.3592E+16,1.47596E+16,1.47603E+16,1.05864E+17,1.05866E+17,0.0423,0,0,0,1,0,0,0,-0.108997,500015,3.86713E+12,3800,I
10000011,20000134,30000915,N-6Z8B,2.62458E+16,2.12953E+16,-1.0196E+17,2.62435E+16,2.62516E+16,2.12943E+16,2.12958E+16,1.01956E+17,1.01964E+17,4.575,1,0,0,1,0,0,0,-0.076186,500015,4.06534E+12,3796,I
10000011,20000134,30000916,YUY-LM,2.17925E+16,8.55539E+15,-9.35327E+16,2.17917E+16,2.17927E+16,8.55536E+15,8.55554E+15,9.3532E+16,9.35351E+16,0.4075,0,1,0,0,0,0,0,-0.017284,500015,1.55035E+12,6,I
